"N° Bon","Référence élément distribué","Libellé type de flux","Date de création","Date de 1ère prise","Date de remise","Nb de colis contenus","Gare de départ","Gare de destination","Délai de distribution","Délai de livraison","Statut","Autre identifiant","A l'attention de","Informations","Date clôture","Date dernière position","Gare dernière position","SPEEDUP","SITECREATION","SITEDEPOSE","TOURNEE","NBUM"
"64800","LC*00063674","SPEED UP","20/01/2017 12:09:59","20/01/2017 12:35:08","20/01/2017 12:48:29","1","MAS11MGD2 /                                     R7 - 5 PH - DEPART","MAG15IGA1 /                                     G1 - MPP DAUPHIN - ARRIVEE","13","37","Remis","","","","20/01/2017 12:11:23","20/01/2017 12:48:29","MAG15IGA1 /                                     G1 - MPP DAUPHIN - ARRIVEE","10877","2","1","",""
"64804","LC*00063678","SPEED UP","20/01/2017 12:12:19","20/01/2017 12:22:07","20/01/2017 14:30:45","3","MAR11MGD1 /                                     R7 - 5 GH - DEPART","MAC06CGA1 /                                     N6 - C44 - SAS 519 - ARRIVEE","128","138","Remis","rc","","","20/01/2017 12:12:33","20/01/2017 14:30:45","MAC06CGA1 /                                     N6 - C44 - SAS 519 - ARRIVEE","10890","2","1","",""
"64805","LC*00063679","SPEED UP","20/01/2017 12:15:10","20/01/2017 12:28:47","20/01/2017 15:01:10","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAH18DGA2 /                                     CHATEAU D'IF - ZONE LITIGE AK","153","166","Remis","10854","","","20/01/2017 12:15:28","20/01/2017 15:01:10","MAH18DGA2 /                                     CHATEAU D'IF - ZONE LITIGE AK","10854","2","1","",""
"64814","LC*00063688","SPEED UP","20/01/2017 12:18:54","","20/01/2017 16:44:20","1","MAT11ZGAD /                                     R7 - GUICHET - DEPART","MAL15CTA2 /                                     E1 - PISTE SUPER PUMA - ARRIVEE","0","265","Remis","","","","20/01/2017 12:19:07","20/01/2017 16:44:20","MAL15CTA2 /                                     E1 - PISTE SUPER PUMA - ARRIVEE","10876","2","1","",""
"64817","LC*00063691","SPEED UP","20/01/2017 12:21:46","","20/01/2017 16:44:57","1","MAT11ZGAD /                                     R7 - GUICHET - DEPART","MAL15CTA2 /                                     E1 - PISTE SUPER PUMA - ARRIVEE","0","262","Remis","","","","20/01/2017 12:22:01","20/01/2017 16:44:57","MAL15CTA2 /                                     E1 - PISTE SUPER PUMA - ARRIVEE","10879","2","1","",""
"64838","LC*00063712","SPEED UP","20/01/2017 12:34:52","20/01/2017 12:39:51","20/01/2017 14:10:04","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAE05CGA3 /                                     N4 - FAI MECA - ARRIVEE","91","95","Remis","10880","","","20/01/2017 12:35:13","20/01/2017 14:10:04","MAE05CGA3 /                                     N4 - FAI MECA - ARRIVEE","10880","2","1","",""
"64856","LC*00063730","SPEED UP","20/01/2017 12:52:48","20/01/2017 12:59:33","","1","FLG09MGD1 /                                     FLORIDES - 6X3 - DEPART","MAT11ZGAQ /                                     R7 - MPC NH90 - ARRIVEE","97742","97749","En transit","","","","20/01/2017 12:52:59","20/01/2017 15:44:35","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","10836","3","1","",""
"64883","LC*00063757","SPEED UP","20/01/2017 13:19:30","20/01/2017 13:44:55","20/01/2017 14:27:11","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAT11ZGAE /                                     R7 - GUICHET - ARRIVEE","43","68","Remis","","","","20/01/2017 13:19:41","20/01/2017 14:27:11","MAT11ZGAE /                                     R7 - GUICHET - ARRIVEE","10884","3","1","",""
"64889","LC*00063763","SPEED UP","20/01/2017 13:25:19","20/01/2017 14:31:49","20/01/2017 16:10:09","1","MAT11ZGDL /                                     R7 - EXPEDITIONS - DEPART","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","99","165","Remis","SPEED UP 10667","","","20/01/2017 13:25:28","20/01/2017 16:10:09","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","SPEED UP 10667","2","1","",""
"64929","LC*00063802","SPEED UP","20/01/2017 14:14:31","20/01/2017 14:31:46","20/01/2017 16:11:22","1","MAT11ZGDL /                                     R7 - EXPEDITIONS - DEPART","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","100","117","Remis","SPEED UP 10878","","","20/01/2017 14:14:38","20/01/2017 16:11:22","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","SPEED UP 10878","2","1","",""
"64940","LC*00063813_1","SPEED UP","20/01/2017 14:23:11","20/01/2017 16:21:22","23/01/2017 10:18:52","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAG19CGA1 /                                     JM57 - VIP - ARRIVEE","3957","4075","Remis","847349177","SAVIN ANNE","","20/01/2017 14:23:11","23/01/2017 10:18:52","MAG19CGA1 /                                     JM57 - VIP - ARRIVEE","10885","3","1","",""
"64941","LC*00063813_2","SPEED UP","20/01/2017 14:23:11","20/01/2017 16:21:21","23/01/2017 10:18:51","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAG19CGA1 /                                     JM57 - VIP - ARRIVEE","3957","4075","Remis","847349177","SAVIN ANNE","","20/01/2017 14:23:11","23/01/2017 10:18:51","MAG19CGA1 /                                     JM57 - VIP - ARRIVEE","10885","3","1","",""
"64964","LC*00063837","SPEED UP","20/01/2017 14:41:16","20/01/2017 15:05:23","20/01/2017 15:07:21","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAT11ZGA6 /                                     R7 - MPC [8] HL - ARRIVEE","2","26","Remis","10867","","","20/01/2017 14:41:29","20/01/2017 15:07:21","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","10867","2","1","",""
"64993","LC*00063866","SPEED UP","20/01/2017 14:56:04","20/01/2017 15:03:36","20/01/2017 16:13:01","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAE05CGA3 /                                     N4 - FAI MECA - ARRIVEE","70","77","Remis","10822","","","20/01/2017 14:56:20","20/01/2017 16:13:01","MAE05CGA3 /                                     N4 - FAI MECA - ARRIVEE","10822","2","1","",""
"65009","LC*00063881","SPEED UP","20/01/2017 15:02:49","20/01/2017 15:04:13","20/01/2017 15:40:45","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAL15CTA2 /                                     E1 - PISTE SUPER PUMA - ARRIVEE","36","38","Remis","10820","","","20/01/2017 15:02:58","20/01/2017 15:40:45","MAL15CTA2 /                                     E1 - PISTE SUPER PUMA - ARRIVEE","10820","2","1","",""
"65015","LC*00063887","SPEED UP","20/01/2017 15:05:19","20/01/2017 16:21:26","23/01/2017 07:24:27","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAC14CGA2 /                                     LES AIRES - TIGER MARKETPLACE","3783","3859","Remis","","GALIMBERTI","","20/01/2017 15:05:32","23/01/2017 07:24:27","MAC14CGA2 /                                     LES AIRES - TIGER MARKETPLACE","10891","3","1","",""
"65026","LC*00063898","SPEED UP","20/01/2017 15:11:41","20/01/2017 15:34:11","20/01/2017 18:28:42","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAE05CGA3 /                                     N4 - FAI MECA - ARRIVEE","174","197","Remis","10821","","","20/01/2017 15:11:56","20/01/2017 18:28:42","MAE05CGA3 /                                     N4 - FAI MECA - ARRIVEE","10821","2","1","",""
"65040","LC*00063912","SPEED UP","20/01/2017 15:18:15","","20/01/2017 17:06:14","1","MAT11ZGAD /                                     R7 - GUICHET - DEPART","MAT11ZGA8 /                                     R7 - MPC [6] EC 175 - ARRIVEE","0","108","Remis","","","","20/01/2017 15:18:27","20/01/2017 17:06:14","MAT11ZGA8 /                                     R7 - MPC [6] EC 175 - ARRIVEE","10901","2","1","",""
"65046","LC*00063918","SPEED UP","20/01/2017 15:20:08","20/01/2017 16:08:39","20/01/2017 16:13:36","1","MAT11ZGDZ /                                     R7 - MPC CENTRALE - DEPART","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","5","53","Remis","","","","20/01/2017 15:20:23","20/01/2017 16:13:36","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","10867","2","1","",""
"65052","LC*00063924","SPEED UP","20/01/2017 15:22:49","","20/01/2017 17:04:51","1","MAT11ZGAD /                                     R7 - GUICHET - DEPART","MAT11ZGA8 /                                     R7 - MPC [6] EC 175 - ARRIVEE","0","101","Remis","","","","20/01/2017 15:23:03","20/01/2017 17:04:51","MAT11ZGA8 /                                     R7 - MPC [6] EC 175 - ARRIVEE","10900","2","1","",""
"65054","LC*00063926","SPEED UP","20/01/2017 15:24:23","20/01/2017 15:30:38","20/01/2017 16:09:56","1","MAT11ZGDL /                                     R7 - EXPEDITIONS - DEPART","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","39","45","Remis","SPEED UP 10893","","","20/01/2017 15:24:30","20/01/2017 16:09:56","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","SPEED UP 10893","2","1","",""
"65055","LC*00063927","SPEED UP","20/01/2017 15:24:46","","20/01/2017 17:05:39","1","MAT11ZGAD /                                     R7 - GUICHET - DEPART","MAT11ZGA8 /                                     R7 - MPC [6] EC 175 - ARRIVEE","0","100","Remis","","","","20/01/2017 15:25:01","20/01/2017 17:05:39","MAT11ZGA8 /                                     R7 - MPC [6] EC 175 - ARRIVEE","10899","2","1","",""
"65057","LC*00063929","SPEED UP","20/01/2017 15:27:37","","","1","MAT11ZGAD /                                     R7 - GUICHET - DEPART","MAT11ZGA8 /                                     R7 - MPC [6] EC 175 - ARRIVEE","0","97594","Cloturé","","","","20/01/2017 15:27:48","20/01/2017 15:27:48","MAT11ZGAD /                                     R7 - GUICHET - DEPART","10896","2","1","",""
"65061","LC*00063933","SPEED UP","20/01/2017 15:29:24","","20/01/2017 17:07:52","1","MAT11ZGAD /                                     R7 - GUICHET - DEPART","MAT11ZGA8 /                                     R7 - MPC [6] EC 175 - ARRIVEE","0","98","Remis","","","","20/01/2017 15:29:44","20/01/2017 17:07:52","MAT11ZGA8 /                                     R7 - MPC [6] EC 175 - ARRIVEE","10898","2","1","",""
"65065","LC*00063937","SPEED UP","20/01/2017 15:31:32","","20/01/2017 17:07:24","1","MAT11ZGAD /                                     R7 - GUICHET - DEPART","MAT11ZGA8 /                                     R7 - MPC [6] EC 175 - ARRIVEE","0","96","Remis","","","","20/01/2017 15:31:46","20/01/2017 17:07:24","MAT11ZGA8 /                                     R7 - MPC [6] EC 175 - ARRIVEE","10897","2","1","",""
"65067","LC*00063939","SPEED UP","20/01/2017 15:33:29","23/01/2017 12:15:26","","1","FLA13ZGD1 /                                     FL - SHUTTLE DEPARTURE","DON01MGA1 /                                     DON - SHUTTLE ARRIVAL","93466","97588","En transit","","","","20/01/2017 15:33:39","23/01/2017 12:18:21","FLA13ZG1C /                                     FL - LOADING SHUTTLE","10902","3","2","T_ENLEVEMENT",""
"65097","LC*00063969","SPEED UP","20/01/2017 15:46:17","20/01/2017 15:47:43","","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","FLI04MGA1 /                                     FLORIDES - MAGASINS MACS - ARRIVEE","97574","97575","En transit","10895","","","20/01/2017 15:46:24","20/01/2017 20:36:41","MAG10ZGAZ /                                     R7 - FL3 - MISE A DISPOSITION","10895","2","1","",""
"65109","LC*00063981","SPEED UP","20/01/2017 15:53:18","20/01/2017 15:56:30","","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","FLI04MGA1 /                                     FLORIDES - MAGASINS MACS - ARRIVEE","97565","97568","En transit","10894","","","20/01/2017 15:53:27","20/01/2017 20:36:38","MAG10ZGAZ /                                     R7 - FL3 - MISE A DISPOSITION","10894","2","1","",""
"65111","LC*00063983","SPEED UP","20/01/2017 15:56:32","","","1","FLI08ZGD5 /                                     FLORIDES - FL22 - RP22 - DEPART","FLI08ZGA1 /                                     FLORIDES - [5A] -  EXPEDITION MONO COLIS - ARRIVEE","0","97565","Cloturé","10912","","","20/01/2017 15:56:47","20/01/2017 15:56:47","FLI08ZGD5 /                                     FLORIDES - FL22 - RP22 - DEPART","10912","2","1","",""
"65153","LC*00064025","SPEED UP","20/01/2017 16:17:09","23/01/2017 12:15:35","","1","FLA13ZGD1 /                                     FL - SHUTTLE DEPARTURE","DON01MGA1 /                                     DON - SHUTTLE ARRIVAL","93466","97544","En transit","","","","20/01/2017 16:17:18","23/01/2017 12:18:14","FLA13ZG1C /                                     FL - LOADING SHUTTLE","10893","3","2","",""
"65164","LC*00064036","SPEED UP","20/01/2017 16:25:17","23/01/2017 10:51:51","23/01/2017 11:43:10","1","FLG09MGD1 /                                     FLORIDES - 6X3 - DEPART","MAT11ZGAQ /                                     R7 - MPC NH90 - ARRIVEE","52","4038","Remis","","","","20/01/2017 16:25:22","23/01/2017 11:43:10","MAT09ZGC3 /                                     SORTIES MARKET PLACE GV","10738","3","1","",""
"65167","LC*00064039","SPEED UP","20/01/2017 16:27:17","23/01/2017 12:14:45","","1","FLA13ZGD1 /                                     FL - SHUTTLE DEPARTURE","DON01MGA1 /                                     DON - SHUTTLE ARRIVAL","93467","97534","En transit","","","","20/01/2017 16:27:28","23/01/2017 12:18:00","FLA13ZG1C /                                     FL - LOADING SHUTTLE","10848","3","2","T_ENLEVEMENT",""
"65168","LC*00064040","SPEED UP","20/01/2017 16:27:54","20/01/2017 16:34:43","20/01/2017 18:57:45","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAC06MGA1 /                                     N6 - SAS 519 - ARRIVEE","143","149","Remis","10906","","","20/01/2017 16:28:01","20/01/2017 18:57:45","MAC06MGA1 /                                     N6 - SAS 519 - ARRIVEE","10906","2","1","",""
"65176","LC*00064048","SPEED UP","20/01/2017 16:32:38","23/01/2017 12:14:51","","1","FLA13ZGD1 /                                     FL - SHUTTLE DEPARTURE","DON01MGA1 /                                     DON - SHUTTLE ARRIVAL","93467","97529","En transit","","","","20/01/2017 16:32:52","23/01/2017 12:17:53","FLA13ZG1C /                                     FL - LOADING SHUTTLE","10667","3","2","T_ENLEVEMENT",""
"65182","LC*00064054","SPEED UP","20/01/2017 16:37:06","23/01/2017 12:14:52","","1","FLA13ZGD1 /                                     FL - SHUTTLE DEPARTURE","DON01MGA1 /                                     DON - SHUTTLE ARRIVAL","93467","97524","En transit","","","","20/01/2017 16:37:16","23/01/2017 12:17:51","FLA13ZG1C /                                     FL - LOADING SHUTTLE","10878","3","2","T_ENLEVEMENT",""
"65192","LC*00064064","SPEED UP","20/01/2017 16:44:45","20/01/2017 16:47:22","20/01/2017 18:28:40","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAE05CGA3 /                                     N4 - FAI MECA - ARRIVEE","101","104","Remis","10905","","","20/01/2017 16:44:57","20/01/2017 18:28:40","MAE05CGA3 /                                     N4 - FAI MECA - ARRIVEE","10905","2","1","",""
"65195","LC*00064067","SPEED UP","20/01/2017 16:53:08","","20/01/2017 16:56:00","1","FLG09MGD1 /                                     FLORIDES - 6X3 - DEPART","FLI08ZGA4 /                                     FLORIDES - [5B] -  PROGS GOUV. - ARRIVEE","0","3","Remis","","","","20/01/2017 16:53:25","20/01/2017 16:56:00","FLI08ZGA4 /                                     FLORIDES - [5B] -  PROGS GOUV. - ARRIVEE","10737","3","2","",""
"65198","LC*00064070","SPEED UP","20/01/2017 16:59:03","23/01/2017 10:51:52","23/01/2017 11:43:10","1","FLG09MGD1 /                                     FLORIDES - 6X3 - DEPART","MAT11ZGAQ /                                     R7 - MPC NH90 - ARRIVEE","52","4004","Remis","","","","20/01/2017 16:59:08","23/01/2017 11:43:10","MAT09ZGC3 /                                     SORTIES MARKET PLACE GV","10739","3","1","",""
"65204","LC*00064076","SPEED UP","20/01/2017 17:21:46","23/01/2017 10:52:25","23/01/2017 11:43:10","1","FLG09MGD1 /                                     FLORIDES - 6X3 - DEPART","MAT11ZGAQ /                                     R7 - MPC NH90 - ARRIVEE","51","3982","Remis","","","","20/01/2017 17:21:51","23/01/2017 11:43:10","MAT09ZGC3 /                                     SORTIES MARKET PLACE GV","10823","3","1","",""
"65251","LC*00064120","SPEED UP","21/01/2017 08:24:03","23/01/2017 10:50:08","23/01/2017 11:43:10","1","FLG09MGD1 /                                     FLORIDES - 6X3 - DEPART","MAT11ZGAQ /                                     R7 - MPC NH90 - ARRIVEE","53","3079","Remis","","","","21/01/2017 08:24:09","23/01/2017 11:43:10","MAT09ZGC3 /                                     SORTIES MARKET PLACE GV","10909","3","1","",""
"65252","LC*00064121","SPEED UP","21/01/2017 09:40:03","23/01/2017 10:50:05","23/01/2017 15:08:29","1","FLG09MGD1 /                                     FLORIDES - 6X3 - DEPART","MAS11MGA3 /                                     R7 - 5 21 - 5 HV - ARRIVEE","258","3208","Remis","","","","21/01/2017 09:40:08","23/01/2017 15:08:29","MAS11MGA3 /                                     R7 - 5 21 - 5 HV - ARRIVEE","10910","3","1","",""
"65265","LC*00064134","SPEED UP","23/01/2017 07:29:05","23/01/2017 10:28:07","23/01/2017 17:34:13","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAT11ZGAE /                                     R7 - GUICHET - ARRIVEE","426","605","Remis","","FAIOLA","","23/01/2017 07:29:19","23/01/2017 17:34:13","MAT11ZGAE /                                     R7 - GUICHET - ARRIVEE","10913","3","1","",""
"65286","LC*00064155","SPEED UP","23/01/2017 08:45:16","23/01/2017 08:53:33","23/01/2017 09:12:26","1","MAT11ZGDZ /                                     R7 - MPC CENTRALE - DEPART","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","19","27","Remis","","","","23/01/2017 08:45:30","23/01/2017 09:12:26","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","10836","2","1","",""
"65323","LC*00064192","SPEED UP","23/01/2017 09:37:58","23/01/2017 10:05:41","23/01/2017 13:02:30","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAH18MGA1 /                                     CHATEAU D'IF - 5JV - ARRIVEE","177","204","Remis","10916","","","23/01/2017 09:38:03","23/01/2017 13:02:30","MAH18MGA1 /                                     CHATEAU D'IF - 5JV - ARRIVEE","10916","2","1","",""
"65329","LC*00064198","SPEED UP","23/01/2017 09:45:04","23/01/2017 10:40:49","23/01/2017 12:59:18","1","MAB11CGD1 /                                     A4 - FACE NORD - DEPART","FLI08ZGA1 /                                     FLORIDES - [5A] -  EXPEDITION MONO COLIS - ARRIVEE","139","194","Remis","MA FTD 0000402182","","","23/01/2017 09:45:22","23/01/2017 12:59:18","FLI08ZGA1 /                                     FLORIDES - [5A] -  EXPEDITION MONO COLIS - ARRIVEE","10917","2","1","",""
"65347","LC*00064216","SPEED UP","23/01/2017 09:56:20","","","0","MAB11CGD1 /                                     A4 - FACE NORD - DEPART","FLI08ZGA1 /                                     FLORIDES - [5A] -  EXPEDITION MONO COLIS - ARRIVEE","0","0","Créé","MA FTD 0000402182","","","","","/","10918","2","1","",""
"65358","LC*00064227","SPEED UP","23/01/2017 10:05:33","23/01/2017 10:28:39","23/01/2017 10:51:42","2","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAR15BGA1 /                                     W11 - EC 175 BULK - ARRIVEE","23","46","Remis","10584","","","23/01/2017 10:05:50","23/01/2017 10:51:42","MAR15BGA1 /                                     W11 - EC 175 BULK - ARRIVEE","10584","2","1","",""
"65362","LC*00064231","SPEED UP","23/01/2017 10:06:51","23/01/2017 10:40:55","23/01/2017 12:59:17","1","MAB11CGD1 /                                     A4 - FACE NORD - DEPART","FLI08ZGA1 /                                     FLORIDES - [5A] -  EXPEDITION MONO COLIS - ARRIVEE","139","172","Remis","MA FTD 0000402183","","","23/01/2017 10:07:49","23/01/2017 12:59:17","FLI08ZGA1 /                                     FLORIDES - [5A] -  EXPEDITION MONO COLIS - ARRIVEE","10919","2","1","",""
"65365","LC*00064234","SPEED UP","23/01/2017 10:08:43","23/01/2017 10:51:47","23/01/2017 16:57:46","1","FLG09MGD1 /                                     FLORIDES - 6X3 - DEPART","MAH18MGA1 /                                     CHATEAU D'IF - 5JV - ARRIVEE","366","409","Remis","","","","23/01/2017 10:08:52","23/01/2017 16:57:46","MAH18MGA1 /                                     CHATEAU D'IF - 5JV - ARRIVEE","10920","3","1","",""
"65368","LC*00064237","SPEED UP","23/01/2017 10:13:08","","","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAT11ZGAB /                                     R7 - MPC [6] AIRFRAME EC175 - ARRIVEE","0","0","Créé","10584","","","","","/","10584","2","1","",""
"65388","LC*00064257","SPEED UP","23/01/2017 10:22:54","23/01/2017 11:35:32","23/01/2017 12:28:21","1","MAR11MGD1 /                                     R7 - 5 GH - DEPART","MAC06CGA1 /                                     N6 - C44 - SAS 519 - ARRIVEE","53","125","Remis","","","","23/01/2017 10:23:00","23/01/2017 12:28:21","MAC06CGA1 /                                     N6 - C44 - SAS 519 - ARRIVEE","10924","2","1","",""
"65611","LC*00064476","SPEED UP","23/01/2017 12:27:43","23/01/2017 12:36:05","23/01/2017 15:12:59","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAG10LGA1 /                                     B2 - LABO VEHICULE - ARRIVEE","156","165","Remis","10564","","","23/01/2017 12:27:53","23/01/2017 15:12:59","MAG10LGA1 /                                     B2 - LABO VEHICULE - ARRIVEE","10564","2","1","",""
"65624","LC*00064489","SPEED UP","23/01/2017 12:37:00","23/01/2017 14:48:41","23/01/2017 15:13:03","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAG10LGA1 /                                     B2 - LABO VEHICULE - ARRIVEE","25","156","Remis","10934","","","23/01/2017 12:37:09","23/01/2017 15:13:03","MAG10LGA1 /                                     B2 - LABO VEHICULE - ARRIVEE","10934","2","1","",""
"65650","LC*00064515","SPEED UP","23/01/2017 12:49:19","23/01/2017 14:48:39","23/01/2017 15:12:58","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAG10LGA1 /                                     B2 - LABO VEHICULE - ARRIVEE","24","143","Remis","10939","","","23/01/2017 12:49:28","23/01/2017 15:12:58","MAG10LGA1 /                                     B2 - LABO VEHICULE - ARRIVEE","10939","2","1","",""
"65663","LC*00064528","SPEED UP","23/01/2017 12:53:32","23/01/2017 13:20:00","23/01/2017 15:14:04","1","FLA12ZGD1 /                                     FLORIDES - DEBORDS - DEPART","MAF14CGA2 /                                     H2 - SADU & VER.350 - ARRIVEE","114","141","Remis","","","","23/01/2017 12:53:38","23/01/2017 15:14:04","MAF14CGA2 /                                     H2 - SADU & VER.350 - ARRIVEE","10925","3","1","",""
"65669","LC*00064534","SPEED UP","23/01/2017 12:56:19","23/01/2017 15:16:26","23/01/2017 16:38:38","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAG10LGA1 /                                     B2 - LABO VEHICULE - ARRIVEE","82","222","Remis","10940","","","23/01/2017 12:56:29","23/01/2017 16:38:38","MAG10LGA1 /                                     B2 - LABO VEHICULE - ARRIVEE","10940","2","1","",""
"65678","LC*00064543","SPEED UP","23/01/2017 13:04:12","23/01/2017 14:55:03","23/01/2017 16:37:29","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAI15CGA1 /                                     G1 -SUPER PUMA - ARRIVEE","102","213","Remis","","DEROYER","","23/01/2017 13:04:17","23/01/2017 16:37:29","MAI15CGA1 /                                     G1 -SUPER PUMA - ARRIVEE","10923","3","1","",""
"65690","LC*00064555","SPEED UP","23/01/2017 13:19:40","23/01/2017 14:55:00","24/01/2017 09:34:16","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAH12ZGA1 /                                     F3-SAS-ARRIVEE","1119","1215","Remis","","TELLESCHI","","23/01/2017 13:19:46","24/01/2017 09:34:16","MAH12ZGA1 /                                     F3-SAS-ARRIVEE","10931","2","1","",""
"65699","LC*00064564","SPEED UP","23/01/2017 13:37:08","23/01/2017 14:55:08","23/01/2017 19:33:07","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAH18CGA1 /                                     CHATEAU D'IF - CCI ELEC","278","356","Remis","","DEVOUX DANIEL","","23/01/2017 13:37:21","23/01/2017 19:33:07","MAH18CGA1 /                                     CHATEAU D'IF - CCI ELEC","10929","3","1","",""
"65701","LC*00064566","SPEED UP","23/01/2017 13:41:14","23/01/2017 14:55:06","23/01/2017 19:33:07","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAH18CGA1 /                                     CHATEAU D'IF - CCI ELEC","278","352","Remis","","DEVOUX","","23/01/2017 13:41:22","23/01/2017 19:33:07","MAH18CGA1 /                                     CHATEAU D'IF - CCI ELEC","10945","3","1","",""
"65706","LC*00064571","SPEED UP","23/01/2017 13:48:20","23/01/2017 14:54:56","24/01/2017 07:20:39","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAQ11CGA1 /                                     R2 - AIRFRAME H175 - ARRIVEE","986","1052","Remis","","JOHAN M","","23/01/2017 13:48:35","24/01/2017 07:20:39","MAQ11CGA1 /                                     R2 - AIRFRAME H175 - ARRIVEE","10933","3","1","",""
"65762","LC*00064627","SPEED UP","23/01/2017 14:58:57","23/01/2017 15:22:22","24/01/2017 11:49:43","1","MAI04MGD1 /                                     M1 - DEPART","MAR11MGA1 /                                     R7 - 5 GH - ARRIVEE","1227","1250","Remis","402268","","","23/01/2017 14:59:09","24/01/2017 11:49:43","MAR11MGA1 /                                     R7 - 5 GH - ARRIVEE","10949","2","1","",""
"65765","LC*00064630","SPEED UP","23/01/2017 15:00:10","23/01/2017 15:16:28","23/01/2017 16:38:35","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAG10LGA1 /                                     B2 - LABO VEHICULE - ARRIVEE","82","98","Remis","10938","","","23/01/2017 15:00:17","23/01/2017 16:38:35","MAG10LGA1 /                                     B2 - LABO VEHICULE - ARRIVEE","10938","2","1","",""
"65794","LC*00064655","SPEED UP","23/01/2017 15:07:43","23/01/2017 15:16:22","23/01/2017 16:38:36","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAG10LGA1 /                                     B2 - LABO VEHICULE - ARRIVEE","82","91","Remis","10936","","","23/01/2017 15:07:50","23/01/2017 16:38:36","MAG10LGA1 /                                     B2 - LABO VEHICULE - ARRIVEE","10936","2","1","",""
"65816","LC*00064677","SPEED UP","23/01/2017 15:16:44","23/01/2017 16:10:29","23/01/2017 16:27:46","1","MAT11ZGDZ /                                     R7 - MPC CENTRALE - DEPART","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","17","70","Remis","","","","23/01/2017 15:17:16","23/01/2017 16:27:46","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","10909","2","1","",""
"65872","LC*00064733","SPEED UP","23/01/2017 15:43:59","23/01/2017 15:54:10","23/01/2017 16:18:06","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","24","34","Remis","10927","","","23/01/2017 15:44:05","23/01/2017 16:18:06","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","10927","2","1","",""
"65906","LC*00064767","SPEED UP","23/01/2017 15:57:57","23/01/2017 16:03:21","23/01/2017 16:04:18","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAT11ZGA1 /                                     R7 - REVERSEMENTS - ARRIVEE","1","6","Remis","10926","","","23/01/2017 15:58:16","23/01/2017 16:04:18","MAT11ZGA1 /                                     R7 - REVERSEMENTS - ARRIVEE","10926","2","1","",""
